------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 58698
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3] 230.0-231.0 sec  3.82 MBytes  32.1 Mbits/sec   0.597 ms    1/ 2728 (0.037%)
[  3] 231.0-232.0 sec  2.97 MBytes  24.9 Mbits/sec   2.047 ms    2/ 2121 (0.094%)
[  3] 232.0-233.0 sec  3.09 MBytes  25.9 Mbits/sec   4.320 ms    2/ 2207 (0.091%)
[  3] 233.0-234.0 sec  3.37 MBytes  28.3 Mbits/sec   1.297 ms    0/ 2405 (0%)
[  3] 234.0-235.0 sec  4.21 MBytes  35.3 Mbits/sec   1.681 ms    1/ 3003 (0.033%)
[  3] 235.0-236.0 sec  3.42 MBytes  28.7 Mbits/sec   1.192 ms    0/ 2438 (0%)
[  3] 236.0-237.0 sec  2.53 MBytes  21.2 Mbits/sec   2.489 ms    2/ 1805 (0.11%)
[  3] 237.0-238.0 sec  2.73 MBytes  22.9 Mbits/sec   1.149 ms    2/ 1949 (0.1%)
[  3] 238.0-239.0 sec  3.43 MBytes  28.8 Mbits/sec   0.527 ms    2/ 2447 (0.082%)
[  3] 239.0-240.0 sec  3.62 MBytes  30.4 Mbits/sec   5.022 ms    1/ 2586 (0.039%)
[  3] 240.0-241.0 sec  2.59 MBytes  21.8 Mbits/sec   2.745 ms    3/ 1854 (0.16%)
[  3] 241.0-242.0 sec  3.45 MBytes  28.9 Mbits/sec   2.383 ms    0/ 2459 (0%)
[  3] 242.0-243.0 sec  2.74 MBytes  23.0 Mbits/sec   1.489 ms    1/ 1957 (0.051%)
[  3] 243.0-244.0 sec  3.22 MBytes  27.0 Mbits/sec   2.582 ms    1/ 2300 (0.043%)
[  3] 244.0-245.0 sec  2.85 MBytes  23.9 Mbits/sec   0.307 ms    1/ 2032 (0.049%)
[  3] 245.0-246.0 sec  2.51 MBytes  21.1 Mbits/sec   3.982 ms    1/ 1794 (0.056%)
[  3] 246.0-247.0 sec  2.66 MBytes  22.3 Mbits/sec   1.479 ms    1/ 1897 (0.053%)
[  3] 247.0-248.0 sec  3.63 MBytes  30.5 Mbits/sec   1.218 ms    0/ 2592 (0%)
[  3] 248.0-249.0 sec  2.69 MBytes  22.6 Mbits/sec   4.275 ms    3/ 1922 (0.16%)
[  3] 249.0-250.0 sec  2.52 MBytes  21.1 Mbits/sec   2.079 ms    1/ 1798 (0.056%)
[  3] 250.0-251.0 sec  3.38 MBytes  28.3 Mbits/sec   1.168 ms    2/ 2412 (0.083%)
[  3] 251.0-252.0 sec  3.29 MBytes  27.6 Mbits/sec   0.635 ms    0/ 2349 (0%)
[  3] 252.0-253.0 sec  3.56 MBytes  29.9 Mbits/sec   1.245 ms    1/ 2543 (0.039%)
[  3] 253.0-254.0 sec  2.77 MBytes  23.2 Mbits/sec   0.792 ms    3/ 1978 (0.15%)
[  3] 254.0-255.0 sec  3.15 MBytes  26.4 Mbits/sec   1.505 ms    1/ 2245 (0.045%)
[  3] 255.0-256.0 sec  3.01 MBytes  25.3 Mbits/sec   5.827 ms    2/ 2151 (0.093%)
[  3] 256.0-257.0 sec  2.71 MBytes  22.8 Mbits/sec   3.960 ms    1/ 1936 (0.052%)
[  3] 257.0-258.0 sec  3.79 MBytes  31.8 Mbits/sec   0.864 ms    1/ 2703 (0.037%)
[  3] 258.0-259.0 sec  3.36 MBytes  28.2 Mbits/sec   4.157 ms    1/ 2398 (0.042%)
[  3] 259.0-260.0 sec  2.90 MBytes  24.3 Mbits/sec   1.061 ms    2/ 2068 (0.097%)
[  3] 260.0-261.0 sec  4.48 MBytes  37.6 Mbits/sec   2.632 ms    0/ 3194 (0%)
[  3] 261.0-262.0 sec  2.97 MBytes  24.9 Mbits/sec   3.270 ms    1/ 2121 (0.047%)
[  3] 262.0-263.0 sec  2.81 MBytes  23.6 Mbits/sec   6.290 ms    1/ 2005 (0.05%)
[  3] 263.0-264.0 sec  2.46 MBytes  20.6 Mbits/sec   3.550 ms    1/ 1755 (0.057%)
[  3] 264.0-265.0 sec  3.34 MBytes  28.0 Mbits/sec   0.291 ms    2/ 2382 (0.084%)
[  3] 265.0-266.0 sec  4.12 MBytes  34.6 Mbits/sec   0.650 ms    1/ 2941 (0.034%)
[  3] 266.0-267.0 sec  2.85 MBytes  23.9 Mbits/sec   3.325 ms    2/ 2035 (0.098%)
[  3] 267.0-268.0 sec  3.28 MBytes  27.5 Mbits/sec   0.429 ms    0/ 2342 (0%)
[  3] 268.0-269.0 sec  2.67 MBytes  22.4 Mbits/sec   0.224 ms    1/ 1906 (0.052%)
[  3] 269.0-270.0 sec  2.83 MBytes  23.7 Mbits/sec   1.137 ms    2/ 2021 (0.099%)
[  3] 270.0-271.0 sec  4.71 MBytes  39.5 Mbits/sec   1.521 ms    0/ 3358 (0%)
[  3] 271.0-272.0 sec  3.18 MBytes  26.7 Mbits/sec   1.035 ms    1/ 2271 (0.044%)
[  3] 272.0-273.0 sec  3.48 MBytes  29.2 Mbits/sec   2.840 ms    0/ 2481 (0%)
[  3] 273.0-274.0 sec  3.42 MBytes  28.7 Mbits/sec   1.469 ms    2/ 2444 (0.082%)
[  3] 274.0-275.0 sec  3.39 MBytes  28.4 Mbits/sec   1.617 ms    2/ 2417 (0.083%)
[  3] 275.0-276.0 sec  2.92 MBytes  24.5 Mbits/sec   0.814 ms    0/ 2082 (0%)
[  3] 276.0-277.0 sec  2.60 MBytes  21.8 Mbits/sec   0.698 ms    1/ 1856 (0.054%)
[  3] 277.0-278.0 sec  4.94 MBytes  41.4 Mbits/sec   0.275 ms    0/ 3523 (0%)
[  3] 278.0-279.0 sec  3.02 MBytes  25.3 Mbits/sec   0.750 ms    1/ 2155 (0.046%)
[  3] 279.0-280.0 sec  3.19 MBytes  26.8 Mbits/sec   1.155 ms    0/ 2275 (0%)
[  3] 280.0-281.0 sec  2.24 MBytes  18.8 Mbits/sec   4.279 ms    1/ 1598 (0.063%)
[  3] 281.0-282.0 sec  2.13 MBytes  17.9 Mbits/sec   1.075 ms    3/ 1521 (0.2%)
[  3] 282.0-283.0 sec  3.22 MBytes  27.0 Mbits/sec   3.497 ms    3/ 2302 (0.13%)
[  3] 283.0-284.0 sec  3.02 MBytes  25.3 Mbits/sec   1.811 ms    1/ 2156 (0.046%)
[  3] 284.0-285.0 sec  2.63 MBytes  22.0 Mbits/sec   2.414 ms    3/ 1877 (0.16%)
[  3] 285.0-286.0 sec  3.55 MBytes  29.8 Mbits/sec   0.683 ms    1/ 2533 (0.039%)
[  3] 286.0-287.0 sec  3.42 MBytes  28.7 Mbits/sec   0.671 ms    1/ 2442 (0.041%)
[  3] 287.0-288.0 sec  3.60 MBytes  30.2 Mbits/sec   0.565 ms    0/ 2565 (0%)
[  3] 288.0-289.0 sec  3.94 MBytes  33.1 Mbits/sec   0.262 ms    0/ 2811 (0%)
[  3] 289.0-290.0 sec  2.99 MBytes  25.1 Mbits/sec   1.265 ms    1/ 2136 (0.047%)
[  3] 290.0-291.0 sec  3.06 MBytes  25.7 Mbits/sec   0.591 ms    1/ 2187 (0.046%)
[  3] 291.0-292.0 sec  2.70 MBytes  22.6 Mbits/sec   0.162 ms    2/ 1927 (0.1%)
[  3] 292.0-293.0 sec  2.64 MBytes  22.2 Mbits/sec   1.058 ms    1/ 1887 (0.053%)
[  3] 293.0-294.0 sec  2.62 MBytes  22.0 Mbits/sec   4.439 ms    1/ 1868 (0.054%)
[  3] 294.0-295.0 sec  2.80 MBytes  23.4 Mbits/sec   1.289 ms    1/ 1995 (0.05%)
[  3] 295.0-296.0 sec  3.19 MBytes  26.7 Mbits/sec   1.773 ms    0/ 2273 (0%)
[  3] 296.0-297.0 sec  2.71 MBytes  22.8 Mbits/sec   1.130 ms    1/ 1936 (0.052%)
[  3] 297.0-298.0 sec  3.06 MBytes  25.7 Mbits/sec   0.806 ms    0/ 2183 (0%)
[  3] 298.0-299.0 sec  3.27 MBytes  27.5 Mbits/sec   1.262 ms    0/ 2335 (0%)
[  3] 299.0-300.0 sec  2.43 MBytes  20.4 Mbits/sec   1.021 ms    3/ 1734 (0.17%)
[  3] 300.0-301.0 sec  3.25 MBytes  27.3 Mbits/sec   1.482 ms    5/ 2326 (0.21%)
[  3] 301.0-302.0 sec  2.87 MBytes  24.1 Mbits/sec   0.524 ms    2/ 2052 (0.097%)
[  3] 302.0-303.0 sec  2.05 MBytes  17.2 Mbits/sec   1.930 ms    2/ 1464 (0.14%)
[  3] 303.0-304.0 sec  4.32 MBytes  36.2 Mbits/sec   0.347 ms    0/ 3078 (0%)
[  3] 304.0-305.0 sec  4.50 MBytes  37.8 Mbits/sec   0.753 ms    1/ 3214 (0.031%)
[  3] 305.0-306.0 sec  2.55 MBytes  21.4 Mbits/sec   1.457 ms    2/ 1818 (0.11%)
[  3] 306.0-307.0 sec  2.03 MBytes  17.1 Mbits/sec   2.879 ms    2/ 1453 (0.14%)
[  3] 307.0-308.0 sec  3.46 MBytes  29.0 Mbits/sec   0.912 ms    1/ 2470 (0.04%)
[  3] 308.0-309.0 sec  3.52 MBytes  29.5 Mbits/sec   1.030 ms    2/ 2513 (0.08%)
[  3] 309.0-310.0 sec  3.70 MBytes  31.0 Mbits/sec   0.230 ms    1/ 2640 (0.038%)
[  3] 310.0-311.0 sec  3.70 MBytes  31.1 Mbits/sec   0.631 ms    1/ 2642 (0.038%)
[  3] 311.0-312.0 sec  4.03 MBytes  33.8 Mbits/sec   0.225 ms    1/ 2874 (0.035%)
[  3] 312.0-313.0 sec  3.55 MBytes  29.8 Mbits/sec   2.925 ms    0/ 2530 (0%)
[  3] 313.0-314.0 sec  2.79 MBytes  23.4 Mbits/sec   0.973 ms    2/ 1992 (0.1%)
[  3] 314.0-315.0 sec  4.48 MBytes  37.5 Mbits/sec   1.037 ms    0/ 3193 (0%)
[  3] 315.0-316.0 sec  3.26 MBytes  27.3 Mbits/sec   3.247 ms    1/ 2324 (0.043%)
[  3] 316.0-317.0 sec  3.16 MBytes  26.5 Mbits/sec   2.313 ms    1/ 2252 (0.044%)
[  3] 317.0-318.0 sec  2.61 MBytes  21.9 Mbits/sec   1.319 ms    1/ 1864 (0.054%)
[  3] 318.0-319.0 sec  4.14 MBytes  34.7 Mbits/sec   2.547 ms    1/ 2953 (0.034%)
[  3] 319.0-320.0 sec  3.71 MBytes  31.1 Mbits/sec   1.165 ms    0/ 2643 (0%)
[  3] 320.0-321.0 sec  2.86 MBytes  24.0 Mbits/sec   0.617 ms    0/ 2039 (0%)
[  3] 321.0-322.0 sec  3.08 MBytes  25.8 Mbits/sec   1.509 ms    1/ 2199 (0.045%)
[  3] 322.0-323.0 sec  2.87 MBytes  24.1 Mbits/sec   0.173 ms    1/ 2051 (0.049%)
[  3] 323.0-324.0 sec  3.32 MBytes  27.8 Mbits/sec   3.226 ms    2/ 2368 (0.084%)
[  3] 324.0-325.0 sec  3.79 MBytes  31.8 Mbits/sec   5.698 ms    1/ 2701 (0.037%)
[  3] 325.0-326.0 sec  3.57 MBytes  30.0 Mbits/sec   1.153 ms    0/ 2549 (0%)
[  3] 326.0-327.0 sec  2.50 MBytes  21.0 Mbits/sec   1.402 ms    3/ 1786 (0.17%)
[  3] 327.0-328.0 sec  2.55 MBytes  21.4 Mbits/sec   0.949 ms    3/ 1823 (0.16%)
[  3] 328.0-329.0 sec  3.96 MBytes  33.2 Mbits/sec   1.417 ms    0/ 2825 (0%)
[  3] 329.0-330.0 sec  3.57 MBytes  30.0 Mbits/sec   2.283 ms    1/ 2551 (0.039%)
[  3] 330.0-331.0 sec  2.43 MBytes  20.4 Mbits/sec   2.216 ms    1/ 1732 (0.058%)
[  3] 331.0-332.0 sec  3.22 MBytes  27.0 Mbits/sec   0.612 ms    2/ 2301 (0.087%)
[  3] 332.0-333.0 sec  2.84 MBytes  23.9 Mbits/sec   0.220 ms    1/ 2030 (0.049%)
[  3] 333.0-334.0 sec  3.74 MBytes  31.3 Mbits/sec   2.665 ms    0/ 2665 (0%)
[  3] 334.0-335.0 sec  3.07 MBytes  25.8 Mbits/sec   0.872 ms    2/ 2194 (0.091%)
[  3] 335.0-336.0 sec  3.47 MBytes  29.1 Mbits/sec   1.160 ms    0/ 2477 (0%)
[  3] 336.0-337.0 sec  2.95 MBytes  24.8 Mbits/sec   1.982 ms    2/ 2109 (0.095%)
[  3] 337.0-338.0 sec  2.92 MBytes  24.5 Mbits/sec   1.054 ms    2/ 2086 (0.096%)
[  3] 338.0-339.0 sec  4.07 MBytes  34.1 Mbits/sec   1.099 ms    0/ 2903 (0%)
[  3] 339.0-340.0 sec  2.69 MBytes  22.5 Mbits/sec   1.711 ms    1/ 1918 (0.052%)
[  3] 340.0-341.0 sec  2.70 MBytes  22.7 Mbits/sec   5.499 ms    2/ 1930 (0.1%)
[  3] 341.0-342.0 sec  3.71 MBytes  31.1 Mbits/sec   0.736 ms    1/ 2647 (0.038%)
[  3] 342.0-343.0 sec  2.69 MBytes  22.6 Mbits/sec   4.494 ms    1/ 1923 (0.052%)
[  3] 343.0-344.0 sec  3.06 MBytes  25.6 Mbits/sec   2.201 ms    3/ 2184 (0.14%)
[  3] 344.0-345.0 sec  3.16 MBytes  26.5 Mbits/sec   1.987 ms    1/ 2257 (0.044%)
[  3] 345.0-346.0 sec  2.66 MBytes  22.3 Mbits/sec   0.710 ms    4/ 1900 (0.21%)
[  3] 346.0-347.0 sec  3.45 MBytes  28.9 Mbits/sec   0.616 ms    0/ 2458 (0%)
[  3] 347.0-348.0 sec  2.88 MBytes  24.1 Mbits/sec   1.683 ms    0/ 2052 (0%)
[  3] 348.0-349.0 sec  3.24 MBytes  27.2 Mbits/sec   3.723 ms    1/ 2314 (0.043%)
[  3] 349.0-350.0 sec  4.43 MBytes  37.1 Mbits/sec   0.217 ms    1/ 3159 (0.032%)
[  3] 350.0-351.0 sec  3.31 MBytes  27.8 Mbits/sec   1.353 ms    2/ 2364 (0.085%)
[  3] 351.0-352.0 sec  2.80 MBytes  23.5 Mbits/sec   5.252 ms    1/ 1996 (0.05%)
[  3] 352.0-353.0 sec  4.78 MBytes  40.1 Mbits/sec   1.011 ms    0/ 3411 (0%)
[  3] 353.0-354.0 sec  2.44 MBytes  20.5 Mbits/sec   1.112 ms    6/ 1748 (0.34%)
[  3] 354.0-355.0 sec  3.44 MBytes  28.8 Mbits/sec   2.867 ms    0/ 2451 (0%)
[  3] 355.0-356.0 sec  3.18 MBytes  26.6 Mbits/sec   1.292 ms    6/ 2272 (0.26%)
[  3] 356.0-357.0 sec  3.24 MBytes  27.2 Mbits/sec   0.697 ms    0/ 2313 (0%)
[  3] 357.0-358.0 sec  4.97 MBytes  41.7 Mbits/sec   2.156 ms    0/ 3547 (0%)
[  3] 358.0-359.0 sec  2.69 MBytes  22.6 Mbits/sec   1.821 ms    1/ 1921 (0.052%)
[  3] 359.0-360.0 sec  3.29 MBytes  27.6 Mbits/sec   0.457 ms    2/ 2349 (0.085%)
[  3] 360.0-361.0 sec  2.95 MBytes  24.8 Mbits/sec   0.757 ms    5/ 2112 (0.24%)
[  3] 361.0-362.0 sec  3.28 MBytes  27.5 Mbits/sec   0.273 ms    1/ 2342 (0.043%)
[  3] 362.0-363.0 sec  3.62 MBytes  30.3 Mbits/sec   1.353 ms    3/ 2583 (0.12%)
[  3] 363.0-364.0 sec  4.57 MBytes  38.3 Mbits/sec   1.046 ms    1/ 3262 (0.031%)
[  3] 364.0-365.0 sec  2.90 MBytes  24.3 Mbits/sec   7.266 ms    0/ 2067 (0%)
[  3] 365.0-366.0 sec  3.48 MBytes  29.2 Mbits/sec   5.202 ms    3/ 2485 (0.12%)
[  3] 366.0-367.0 sec  2.59 MBytes  21.7 Mbits/sec   0.849 ms    0/ 1845 (0%)
[  3] 367.0-368.0 sec  4.56 MBytes  38.3 Mbits/sec   7.226 ms    0/ 3253 (0%)
[  3] 368.0-369.0 sec  2.44 MBytes  20.5 Mbits/sec   1.199 ms    1/ 1741 (0.057%)
[  3] 369.0-370.0 sec  3.24 MBytes  27.2 Mbits/sec   2.121 ms    3/ 2316 (0.13%)
[  3] 370.0-371.0 sec  3.53 MBytes  29.6 Mbits/sec   0.935 ms    0/ 2521 (0%)
[  3] 371.0-372.0 sec  2.62 MBytes  22.0 Mbits/sec   4.948 ms    3/ 1875 (0.16%)
[  3] 372.0-373.0 sec  2.88 MBytes  24.1 Mbits/sec   0.485 ms    3/ 2054 (0.15%)
[  3] 373.0-374.0 sec  3.28 MBytes  27.5 Mbits/sec   1.752 ms    0/ 2342 (0%)
[  3] 374.0-375.0 sec  2.71 MBytes  22.7 Mbits/sec   2.305 ms    0/ 1931 (0%)
[  3] 375.0-376.0 sec  2.52 MBytes  21.2 Mbits/sec   1.133 ms    0/ 1799 (0%)
[  3] 376.0-377.0 sec  3.27 MBytes  27.4 Mbits/sec   2.429 ms    0/ 2333 (0%)
[  3] 377.0-378.0 sec  4.53 MBytes  38.0 Mbits/sec   0.191 ms    2/ 3231 (0.062%)
[  3] 378.0-379.0 sec  3.67 MBytes  30.8 Mbits/sec   5.573 ms    0/ 2616 (0%)
[  3] 379.0-380.0 sec  3.53 MBytes  29.6 Mbits/sec   1.100 ms    0/ 2519 (0%)
[  3] 380.0-381.0 sec  3.21 MBytes  27.0 Mbits/sec   1.698 ms    0/ 2292 (0%)
[  3] 381.0-382.0 sec  3.64 MBytes  30.5 Mbits/sec   4.129 ms    1/ 2594 (0.039%)
[  3] 382.0-383.0 sec  2.87 MBytes  24.1 Mbits/sec   2.695 ms    3/ 2049 (0.15%)
[  3] 383.0-384.0 sec  3.72 MBytes  31.2 Mbits/sec   1.472 ms    2/ 2657 (0.075%)
[  3] 384.0-385.0 sec  3.13 MBytes  26.2 Mbits/sec   4.530 ms    1/ 2233 (0.045%)
[  3] 385.0-386.0 sec  2.95 MBytes  24.7 Mbits/sec   0.614 ms    0/ 2103 (0%)
[  3] 386.0-387.0 sec  3.12 MBytes  26.2 Mbits/sec   0.708 ms    2/ 2229 (0.09%)
[  3] 387.0-388.0 sec  4.09 MBytes  34.3 Mbits/sec   1.117 ms    0/ 2914 (0%)
[  3] 388.0-389.0 sec  3.61 MBytes  30.3 Mbits/sec   0.402 ms    2/ 2576 (0.078%)
[  3] 389.0-390.0 sec  3.48 MBytes  29.2 Mbits/sec   1.301 ms    1/ 2482 (0.04%)
[  3] 390.0-391.0 sec  3.48 MBytes  29.2 Mbits/sec   1.407 ms    0/ 2482 (0%)
[  3] 391.0-392.0 sec  3.63 MBytes  30.4 Mbits/sec   0.922 ms    0/ 2586 (0%)
[  3] 392.0-393.0 sec  2.62 MBytes  22.0 Mbits/sec   2.048 ms    2/ 1872 (0.11%)
[  3] 393.0-394.0 sec  3.50 MBytes  29.4 Mbits/sec   0.717 ms    1/ 2498 (0.04%)
[  3] 394.0-395.0 sec  2.94 MBytes  24.6 Mbits/sec   1.421 ms    1/ 2097 (0.048%)
[  3] 395.0-396.0 sec  3.47 MBytes  29.1 Mbits/sec   4.925 ms    0/ 2476 (0%)
[  3] 396.0-397.0 sec  3.02 MBytes  25.3 Mbits/sec   1.056 ms    4/ 2159 (0.19%)
[  3] 397.0-398.0 sec  2.33 MBytes  19.5 Mbits/sec   3.075 ms    2/ 1663 (0.12%)
[  3] 398.0-399.0 sec  2.75 MBytes  23.1 Mbits/sec   1.296 ms    3/ 1968 (0.15%)
[  3] 399.0-400.0 sec  3.14 MBytes  26.3 Mbits/sec   1.706 ms    0/ 2238 (0%)
[  3] 400.0-401.0 sec  3.08 MBytes  25.8 Mbits/sec   3.062 ms    2/ 2200 (0.091%)
[  3] 401.0-402.0 sec  3.93 MBytes  33.0 Mbits/sec   1.746 ms    0/ 2802 (0%)
[  3] 402.0-403.0 sec  3.53 MBytes  29.6 Mbits/sec   1.603 ms    2/ 2522 (0.079%)
[  3] 403.0-404.0 sec  3.53 MBytes  29.6 Mbits/sec   2.011 ms    2/ 2520 (0.079%)
[  3] 404.0-405.0 sec  4.39 MBytes  36.8 Mbits/sec   1.068 ms    1/ 3130 (0.032%)
[  3] 405.0-406.0 sec  3.44 MBytes  28.8 Mbits/sec   0.858 ms    1/ 2452 (0.041%)
[  3] 406.0-407.0 sec  3.04 MBytes  25.5 Mbits/sec   0.442 ms    2/ 2169 (0.092%)
[  3] 407.0-408.0 sec  3.76 MBytes  31.6 Mbits/sec   1.053 ms    0/ 2684 (0%)
[  3] 408.0-409.0 sec  2.29 MBytes  19.2 Mbits/sec   0.964 ms    1/ 1631 (0.061%)
[  3] 409.0-410.0 sec  2.64 MBytes  22.2 Mbits/sec   0.823 ms    1/ 1887 (0.053%)
[  3] 410.0-411.0 sec  3.76 MBytes  31.5 Mbits/sec   2.051 ms    0/ 2681 (0%)
[  3] 411.0-412.0 sec  2.20 MBytes  18.5 Mbits/sec   1.528 ms    3/ 1575 (0.19%)
[  3] 412.0-413.0 sec  2.67 MBytes  22.4 Mbits/sec   1.504 ms    2/ 1908 (0.1%)
[  3] 413.0-414.0 sec  2.81 MBytes  23.6 Mbits/sec   1.159 ms    1/ 2006 (0.05%)
[  3] 414.0-415.0 sec  4.03 MBytes  33.8 Mbits/sec   1.788 ms    1/ 2876 (0.035%)
[  3] 415.0-416.0 sec  3.11 MBytes  26.1 Mbits/sec   1.266 ms    2/ 2218 (0.09%)
[  3] 416.0-417.0 sec  4.61 MBytes  38.6 Mbits/sec   1.608 ms    0/ 3286 (0%)
[  3] 417.0-418.0 sec  2.65 MBytes  22.2 Mbits/sec   0.591 ms    2/ 1894 (0.11%)
[  3] 418.0-419.0 sec  2.75 MBytes  23.1 Mbits/sec   0.841 ms    3/ 1968 (0.15%)
[  3] 419.0-420.0 sec  3.19 MBytes  26.8 Mbits/sec   0.923 ms    1/ 2278 (0.044%)
[  3] 420.0-421.0 sec  3.65 MBytes  30.6 Mbits/sec   1.097 ms    1/ 2605 (0.038%)
[  3] 421.0-422.0 sec  2.61 MBytes  21.9 Mbits/sec   0.660 ms    1/ 1865 (0.054%)
[  3] 422.0-423.0 sec  4.91 MBytes  41.2 Mbits/sec   1.590 ms    0/ 3501 (0%)
[  3] 423.0-424.0 sec  3.06 MBytes  25.6 Mbits/sec   6.182 ms    0/ 2180 (0%)
[  3] 424.0-425.0 sec  3.06 MBytes  25.7 Mbits/sec   1.622 ms    1/ 2183 (0.046%)
[  3] 425.0-426.0 sec  3.17 MBytes  26.6 Mbits/sec   0.724 ms    1/ 2260 (0.044%)
[  3] 426.0-427.0 sec  3.04 MBytes  25.5 Mbits/sec   1.627 ms    1/ 2170 (0.046%)
[  3] 427.0-428.0 sec  3.54 MBytes  29.7 Mbits/sec   0.710 ms    0/ 2523 (0%)
[  3] 428.0-429.0 sec  3.34 MBytes  28.0 Mbits/sec   4.155 ms    1/ 2383 (0.042%)
[  3] 429.0-430.0 sec  2.74 MBytes  23.0 Mbits/sec   0.795 ms    3/ 1955 (0.15%)
[  3] 430.0-431.0 sec  2.87 MBytes  24.1 Mbits/sec   0.268 ms    1/ 2047 (0.049%)
[  3] 431.0-432.0 sec  4.23 MBytes  35.4 Mbits/sec   0.541 ms    2/ 3016 (0.066%)
[  3] 432.0-433.0 sec  3.60 MBytes  30.2 Mbits/sec   1.368 ms    0/ 2570 (0%)
[  3] 433.0-434.0 sec  2.74 MBytes  23.0 Mbits/sec   1.440 ms    2/ 1960 (0.1%)
[  3] 434.0-435.0 sec  3.08 MBytes  25.8 Mbits/sec   1.875 ms    2/ 2196 (0.091%)
[  3] 435.0-436.0 sec  3.99 MBytes  33.4 Mbits/sec   1.917 ms    0/ 2843 (0%)
[  3] 436.0-437.0 sec  2.23 MBytes  18.7 Mbits/sec   1.005 ms    2/ 1596 (0.13%)
[  3] 437.0-438.0 sec  3.27 MBytes  27.4 Mbits/sec   2.995 ms    1/ 2332 (0.043%)
[  3] 438.0-439.0 sec  3.38 MBytes  28.4 Mbits/sec   3.319 ms    5/ 2418 (0.21%)
[  3] 439.0-440.0 sec  3.22 MBytes  27.0 Mbits/sec   0.761 ms    1/ 2300 (0.043%)
[  3] 440.0-441.0 sec  4.09 MBytes  34.3 Mbits/sec   0.493 ms    0/ 2914 (0%)
[  3] 441.0-442.0 sec  3.53 MBytes  29.6 Mbits/sec   0.790 ms    0/ 2516 (0%)
[  3] 442.0-443.0 sec  2.92 MBytes  24.5 Mbits/sec   4.381 ms    1/ 2083 (0.048%)
[  3] 443.0-444.0 sec  3.50 MBytes  29.4 Mbits/sec   1.437 ms    1/ 2499 (0.04%)
[  3] 444.0-445.0 sec  4.06 MBytes  34.1 Mbits/sec   0.845 ms    2/ 2899 (0.069%)
[  3] 445.0-446.0 sec  4.31 MBytes  36.1 Mbits/sec   0.634 ms    0/ 3072 (0%)
[  3] 446.0-447.0 sec  2.65 MBytes  22.2 Mbits/sec   2.610 ms    1/ 1889 (0.053%)
[  3] 447.0-448.0 sec  2.77 MBytes  23.2 Mbits/sec   0.217 ms    2/ 1979 (0.1%)
[  3] 448.0-449.0 sec  3.46 MBytes  29.0 Mbits/sec   0.688 ms    1/ 2469 (0.041%)
[  3] 449.0-450.0 sec  3.18 MBytes  26.7 Mbits/sec   1.508 ms    0/ 2270 (0%)
[  3]  0.0-450.0 sec  1.58 GBytes  30.3 Mbits/sec   1.919 ms  516/1158152 (0.045%)
